area_fips,own_code,industry_code,agglvl_code,size_code,year,qtr,disclosure_code,qtrly_estabs,month1_emplvl,month2_emplvl,month3_emplvl,total_qtrly_wages,taxable_qtrly_wages,qtrly_contributions,avg_wkly_wage,lq_disclosure_code,lq_qtrly_estabs,lq_month1_emplvl,lq_month2_emplvl,lq_month3_emplvl,lq_total_qtrly_wages,lq_taxable_qtrly_wages,lq_qtrly_contributions,lq_avg_wkly_wage,oty_disclosure_code,oty_qtrly_estabs_chg,oty_qtrly_estabs_pct_chg,oty_month1_emplvl_chg,oty_month1_emplvl_pct_chg,oty_month2_emplvl_chg,oty_month2_emplvl_pct_chg,oty_month3_emplvl_chg,oty_month3_emplvl_pct_chg,oty_total_qtrly_wages_chg,oty_total_qtrly_wages_pct_chg,oty_taxable_qtrly_wages_chg,oty_taxable_qtrly_wages_pct_chg,oty_qtrly_contributions_chg,oty_qtrly_contributions_pct_chg,oty_avg_wkly_wage_chg,oty_avg_wkly_wage_pct_chg
16073,3,10,71,0,2024,2,,36,644,648,615,6353717,344636,2459,769,,6.34,1.85,1.86,1.79,1.76,0.67,1.81,0.96,,0,0,-2,-0.3,4,0.6,4,0.7,923033,17,52199,17.8,1083,78.7,110,16.7
16073,5,10,71,0,2024,2,,354,2919,2898,2975,33413494,28956801,235620,877,,0.9,0.94,0.94,0.95,0.96,1.01,1,1.02,,27,8.3,560,23.7,516,21.7,538,22.1,6381875,23.6,6173206,27.1,110516,88.3,8,0.9
16075,0,10,70,0,2024,2,,842,7069,7135,7054,84401574,58326745,488167,916,,1,1,1,1,1,1,1,1,,35,4.3,237,3.5,264,3.8,200,2.9,5895696,7.5,5842234,11.1,139356,40,35,4
16075,1,10,71,0,2024,2,,4,39,38,37,498938,0,0,1010,,0.95,0.28,0.28,0.27,0.22,0,0,0.8,,0,0,6,18.2,3,8.6,1,2.8,35063,7.6,0,0,0,0,-19,-1.8
16075,2,10,71,0,2024,2,,9,44,44,44,690606,0,0,1207,,1.8,0.2,0.2,0.2,0.24,0,0,1.2,,-1,-10,-6,-12,-6,-12,-5,-10.2,-23703,-3.3,0,0,0,0,101,9.1
16075,3,10,71,0,2024,2,,28,1040,1030,1011,9963711,83989,470,746,,2.36,1.53,1.5,1.53,1.33,0.08,0.17,0.88,,0,0,30,3,16,1.6,55,5.8,831805,9.1,12897,18.1,-502,-51.6,39,5.5
16075,5,10,71,0,2024,2,,801,5946,6023,5962,73248319,58242756,487697,943,,0.98,0.99,0.99,0.99,1.02,1.02,1.01,1.03,,36,4.7,207,3.6,251,4.3,149,2.6,5052531,7.4,5829337,11.1,139858,40.2,35,3.9
16077,0,10,70,0,2024,2,,277,4100,4035,3983,55417112,41740058,311123,1055,,1,1,1,1,1,1,1,1,,7,2.6,238,6.2,109,2.8,83,2.1,8007308,16.9,6878951,19.7,108565,53.6,119,12.7
16077,1,10,71,0,2024,2,,5,19,16,17,284567,0,0,1263,,3.6,0.24,0.21,0.22,0.19,0,0,0.87,,0,0,1,5.6,-4,-20,1,6.2,35527,14.3,0,0,0,0,199,18.7
16077,2,10,71,0,2024,2,,4,23,23,23,396717,0,0,1327,,2.44,0.18,0.18,0.19,0.21,0,0,1.15,,-1,-20,-4,-14.8,-5,-17.9,-7,-23.3,11422,3,0,0,0,0,281,26.9
16077,3,10,71,0,2024,2,,25,662,660,658,6447095,488011,2153,751,,6.4,1.68,1.7,1.76,1.31,0.67,1.21,0.77,,0,0,31,4.9,17,2.6,12,1.9,501664,8.4,61708,14.5,758,54.3,36,5
16077,5,10,71,0,2024,2,,243,3396,3336,3285,48288733,41252047,308970,1112,,0.9,0.97,0.97,0.96,1.02,1.01,1,1.06,,8,3.4,210,6.6,101,3.1,77,2.4,7458695,18.3,6817243,19.8,107807,53.6,133,13.6
16079,0,10,70,0,2024,2,,504,4800,4694,4823,65044493,42180029,318711,1048,,1,1,1,1,1,1,1,1,,20,4.1,-109,-2.2,-225,-4.6,-305,-5.9,546744,0.8,2851875,7.3,93269,41.4,53,5.3
16079,1,10,71,0,2024,2,,12,65,74,84,1345858,0,0,1393,,4.75,0.7,0.82,0.9,0.78,0,0,0.96,,0,0,3,4.8,8,12.1,4,5,244902,22.2,0,0,0,0,172,14.1
16079,2,10,71,0,2024,2,,13,65,65,68,1396498,0,0,1628,,4.35,0.43,0.45,0.46,0.63,0,0,1.42,,-1,-7.1,-7,-9.7,-8,-11,-6,-8.1,-4709,-0.3,0,0,0,0,151,10.2
16079,3,10,71,0,2024,2,,33,783,728,666,8717597,514837,3332,924,,4.64,1.69,1.61,1.47,1.51,0.7,1.83,0.95,,1,3.1,0,0,-70,-8.8,-146,-18,1051980,13.7,192788,59.9,2488,294.8,185,25
16079,5,10,71,0,2024,2,,446,3887,3827,4005,53584540,41665192,315379,1055,,0.91,0.95,0.96,0.97,0.97,1.01,1,1.01,,20,4.7,-105,-2.6,-155,-3.9,-157,-3.8,-745429,-1.4,2659087,6.8,90781,40.4,22,2.1
16081,0,10,70,0,2024,2,,864,4283,4732,5221,61191253,43414217,369110,992,,1,1,1,1,1,1,1,1,,65,8.1,183,4.5,268,6,168,3.3,6635209,12.2,5058865,13.2,111530,43.3,67,7.2
16081,1,10,71,0,2024,2,,6,52,57,65,1036457,0,0,1375,,1.38,0.63,0.62,0.64,0.64,0,0,1.01,,0,0,5,10.6,0,0,0,0,157779,18,0,0,0,0,175,14.6
16081,2,10,71,0,2024,2,,3,10,10,10,112959,0,0,869,,0.59,0.07,0.07,0.06,0.05,0,0,0.8,,-1,-25,-6,-37.5,-6,-37.5,-6,-37.5,-27415,-19.5,0,0,0,0,194,28.7
16081,3,10,71,0,2024,2,,18,470,480,483,6238879,48837,274,1005,,1.48,1.14,1.05,0.99,1.15,0.06,0.13,1.09,,-1,-5.3,23,5.1,26,5.7,29,6.4,633072,11.3,-2956,-5.7,67,32.4,50,5.2
16081,5,10,71,0,2024,2,,837,3751,4185,4663,53802958,43365380,368836,985,,0.99,1.03,1.04,1.04,1.03,1.02,1.01,1,,67,8.7,161,4.5,248,6.3,145,3.2,5871773,12.3,5061821,13.2,111463,43.3,67,7.3
16083,0,10,70,0,2024,2,,3938,41578,41843,42082,484591109,328397735,2432486,891,,1,1,1,1,1,1,1,1,,180,4.8,141,0.3,521,1.3,265,0.6,25625503,5.6,17402779,5.6,674747,38.4,41,4.8
16083,1,10,71,0,2024,2,,22,353,361,388,7754590,0,0,1624,,1.11,0.44,0.45,0.48,0.6,0,0,1.32,,0,0,-2,-0.6,-8,-2.2,-6,-1.5,426088,5.8,0,0,0,0,111,7.3
16083,2,10,71,0,2024,2,,19,407,410,410,5629402,0,0,1059,,0.81,0.31,0.32,0.32,0.34,0,0,1.09,,-1,-5,-67,-14.1,-62,-13.1,-58,-12.4,-120696,-2.1,0,0,0,0,121,12.9
16083,3,10,71,0,2024,2,,70,4274,4271,4455,46930135,1073017,4901,833,,1.26,1.07,1.06,1.13,1.09,0.19,0.35,1.01,,0,0,-33,-0.8,-2,0,92,2.1,4685033,11.1,50229,4.9,1973,67.4,80,10.6
16083,5,10,71,0,2024,2,,3827,36544,36801,36829,424276982,327324718,2427585,889,,1,1.03,1.03,1.02,1.03,1.02,1,1,,181,5,243,0.7,593,1.6,237,0.6,20635078,5.1,17352550,5.6,672774,38.3,35,4.1
16085,0,10,70,0,2024,2,,928,5093,5259,5971,67427651,37801153,342604,953,,1,1,1,1,1,1,1,1,,55,6.3,108,2.2,181,3.6,147,2.5,6766094,11.2,3450345,10,102505,42.7,72,8.2
16085,1,10,71,0,2024,2,,10,271,310,324,6823146,0,0,1740,,2.15,2.75,3.06,2.81,3.8,0,0,1.33,,0,0,10,3.8,15,5.1,12,3.8,702621,11.5,0,0,0,0,113,6.9
16085,2,10,71,0,2024,2,,8,80,82,85,992226,0,0,927,,1.46,0.5,0.5,0.46,0.43,0,0,0.89,,-1,-11.1,-5,-5.9,-10,-10.9,-26,-23.4,-15472,-1.5,0,0,0,0,120,14.9
16085,3,10,71,0,2024,2,,24,686,746,753,9507078,187431,2412,1004,,1.83,1.4,1.47,1.34,1.59,0.28,1.23,1.14,,0,0,31,4.7,70,10.4,53,7.6,797546,9.2,18315,10.8,848,54.2,14,1.4
16085,5,10,71,0,2024,2,,886,4056,4121,4809,50105201,37613722,340192,890,,0.98,0.93,0.92,0.94,0.87,1.02,1,0.94,,56,6.7,72,1.8,106,2.6,108,2.3,5281399,11.8,3432030,10,101657,42.6,76,9.3
16087,0,10,70,0,2024,2,,368,2905,2922,2950,29996508,18280757,142083,789,,1,1,1,1,1,1,1,1,,11,3.1,-106,-3.5,-73,-2.4,-19,-0.6,326202,1.1,163918,0.9,30502,27.3,26,3.4
16087,1,10,71,0,2024,2,,6,58,58,61,1052631,0,0,1372,,3.25,1.03,1.03,1.07,1.32,0,0,1.26,,0,0,5,9.4,7,13.7,5,8.9,91964,9.6,0,0,0,0,-14,-1
16087,2,10,71,0,2024,2,,5,9,9,10,185403,0,0,1528,,2.29,0.1,0.1,0.11,0.18,0,0,1.77,,-1,-16.7,-2,-18.2,-2,-18.2,-2,-16.7,-30431,-14.1,0,0,0,0,63,4.3
16087,3,10,71,0,2024,2,,24,717,726,726,8410724,85148,427,895,,4.63,2.56,2.58,2.62,3.16,0.27,0.53,1.22,,0,0,4,0.6,13,1.8,9,1.3,990856,13.4,-6639,-7.2,38,9.8,96,12
16087,5,10,71,0,2024,2,,333,2121,2129,2153,20347750,18195609,141656,733,,0.93,0.86,0.85,0.85,0.8,1.02,1,0.93,,12,3.7,-113,-5.1,-91,-4.1,-31,-1.4,-726187,-3.4,170557,0.9,30464,27.4,0,0
16999,0,10,70,0,2024,2,,16973,22501,22554,22764,563250419,310225081,2830783,1917,,1,1,1,1,1,1,1,1,,1839,12.2,215,1,-237,-1,-277,-1.2,6687240,1.2,11579967,3.9,508980,21.9,31,1.6
16999,1,10,71,0,2024,2,,61,586,587,615,15178462,0,0,1959,,0.72,1.35,1.35,1.4,1.01,0,0,0.74,,3,5.2,104,21.6,97,19.8,98,19,3106895,25.7,0,0,0,0,88,4.7
16999,2,10,71,0,2024,2,,22,299,304,276,6797103,1625516,16255,1784,,0.22,0.43,0.43,0.39,0.36,0.74,5.04,0.85,,9,69.2,211,239.8,199,189.5,167,153.2,5068896,293.3,969622,147.8,9696,147.8,463,35
16999,3,10,71,0,2024,2,,24,75,79,81,1021721,112874,1046,1003,,0.1,0.03,0.04,0.04,0.02,0.02,0.06,0.56,,1,4.3,-11,-12.8,-16,-16.8,-4,-4.7,-70985,-6.5,-8088,-6.7,51,5.1,55,5.8
16999,5,10,71,0,2024,2,,16866,21541,21584,21792,540253133,308486691,2813482,1921,,1.02,1.12,1.12,1.12,1.13,1.02,1,1.01,,1826,12.1,-89,-0.4,-517,-2.3,-538,-2.4,-1417566,-0.3,10618433,3.6,499233,21.6,29,1.5
17000,0,10,50,0,2024,2,,410214,6003354,6066925,6115480,1.10395E+11,13384786415,383932423,1401,,1,1,1,1,1,1,1,1,,13185,3.3,19593,0.3,34474,0.6,-1877,0,3901835048,3.7,-14465266,-0.1,-4371764,-1.1,46,3.4
17000,1,10,51,0,2024,2,,2178,82663,82260,82286,1934130761,0,0,1806,,1.06,0.71,0.7,0.7,0.66,0,0,0.94,,37,1.7,2659,3.3,2120,2.6,1795,2.2,113428528,6.2,0,0,0,0,60,3.4
17000,2,10,51,0,2024,2,,201,124858,124865,123670,2583478260,12673,501,1597,,0.08,0.67,0.66,0.66,0.69,0,0,1.04,,2,1,9037,7.8,9344,8.1,9509,8.3,319737358,14.1,-139295,-91.7,402,406.1,85,5.6
17000,3,10,51,0,2024,2,,6386,603699,618356,621898,10086464488,142232365,2508789,1262,,1.1,1.04,1.06,1.08,1.03,0.61,1.15,0.97,,18,0.3,17663,3,22999,3.9,15659,2.6,632465209,6.7,3936434,2.8,-54896,-2.1,42,3.4
17000,5,10,51,0,2024,2,,401449,5192134,5241444,5287626,95790794090,13242541377,381423133,1406,,1,1.01,1.01,1.01,1.02,1.01,1,1.01,,13128,3.4,-9766,-0.2,11,0,-28840,-0.5,2836203953,3.1,-18262405,-0.1,-4317270,-1.1,45,3.3
17000,8,10,96,0,2024,2,,8765,811220,825481,827854,14604073509,142245038,2509290,1367,,0.85,0.92,0.93,0.94,0.89,0.43,0.96,0.95,,57,0.7,29359,3.8,34463,4.4,26963,3.4,1065631095,7.9,3797139,2.7,-54494,-2.1,51,3.9
17001,0,10,70,0,2024,2,,1769,32162,32386,32556,430248212,67143805,1409037,1022,,1,1,1,1,1,1,1,1,,21,1.2,-286,-0.9,-122,-0.4,-94,-0.3,16235573,3.9,110615,0.2,-38466,-2.7,43,4.4
17001,1,10,71,0,2024,2,,23,240,233,233,4230574,0,0,1383,,2.59,0.39,0.37,0.37,0.37,0,0,0.98,,-1,-4.2,2,0.8,1,0.4,0,0,163432,4,0,0,0,0,48,3.6
17001,2,10,71,0,2024,2,N,1,0,0,0,0,0,0,0,N,0.1,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17001,3,10,71,0,2024,2,N,59,0,0,0,0,0,0,0,N,2.37,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17001,5,10,71,0,2024,2,,1686,28224,28369,28598,384539680,64648409,1377025,1042,,0.98,1.03,1.03,1.03,1.05,0.99,0.98,1.02,,22,1.3,-361,-1.3,-255,-0.9,-228,-0.8,13485607,3.6,121465,0.2,-34669,-2.5,47,4.7
17003,0,10,70,0,2024,2,,95,914,910,901,11251566,2055581,46690,953,,1,1,1,1,1,1,1,1,,4,4.4,65,7.7,49,5.7,25,2.9,1752304,18.4,-187208,-8.3,-631,-1.3,105,12.4
17003,1,10,71,0,2024,2,,6,18,18,17,262586,0,0,1143,,12.6,1.02,1.03,0.98,0.88,0,0,0.87,,-1,-14.3,-1,-5.3,0,0,-2,-10.5,-26671,-9.2,0,0,0,0,-49,-4.1
17003,3,10,71,0,2024,2,,12,271,279,265,3020411,408222,3880,855,,8.96,3.08,3.18,3.13,3.03,11.38,14.58,0.97,,0,0,13,5,21,8.1,8,3.1,99773,3.4,-64784,-13.7,-1218,-23.9,-17,-1.9
17003,5,10,71,0,2024,2,,77,625,613,619,7968569,1647359,42810,990,,0.83,0.8,0.79,0.8,0.83,0.82,0.92,1.04,,5,6.9,53,9.3,28,4.8,19,3.2,1679202,26.7,-122424,-6.9,587,1.4,164,19.9
17005,0,10,70,0,2024,2,,318,4605,4543,4451,57322415,8920058,197060,973,,1,1,1,1,1,1,1,1,,12,3.9,74,1.6,45,1,1,0,4955304,9.5,17098,0.2,-25095,-11.3,76,8.5
17005,1,10,71,0,2024,2,,10,316,314,318,7655740,0,0,1864,,6.27,3.54,3.59,3.7,5.02,0,0,1.39,,0,0,15,5,12,4,20,6.7,687598,9.9,0,0,0,0,79,4.4
17005,3,10,71,0,2024,2,,20,664,657,696,7004275,278180,7577,801,,4.46,1.5,1.5,1.66,1.38,1.79,6.74,0.89,,0,0,14,2.2,-2,-0.3,5,0.7,305770,4.6,18362,7.1,-1156,-13.2,28,3.6
17005,5,10,71,0,2024,2,,288,3625,3572,3437,42662400,8641878,189483,926,,0.93,0.92,0.92,0.9,0.87,0.99,0.97,0.96,,12,4.3,45,1.3,35,1,-24,-0.7,3961936,10.2,-1264,0,-23939,-11.2,82,9.7
17007,0,10,70,0,2024,2,,888,11593,12030,11320,154548139,32326252,1205759,1021,,1,1,1,1,1,1,1,1,,17,2,-980,-7.8,-674,-5.3,-1898,-14.4,-42046283,-21.4,-7826812,-19.5,-676011,-35.9,-158,-13.4
17007,1,10,71,0,2024,2,,6,59,64,62,871175,0,0,1087,,1.35,0.26,0.28,0.28,0.21,0,0,0.77,,0,0,-7,-10.6,-2,-3,-2,-3.1,-4028,-0.5,0,0,0,0,57,5.5
17007,3,10,71,0,2024,2,,28,2158,2188,1978,29350999,778769,10400,1071,,2.24,1.93,1.89,1.86,2.14,1.38,1.51,1.13,,0,0,150,7.5,172,8.5,27,1.4,2616355,9.8,-63801,-7.6,-1874,-15.3,38,3.7
17007,5,10,71,0,2024,2,,854,9376,9778,9280,124325965,31547483,1195359,1009,,0.99,0.95,0.95,0.96,0.95,1,1,0.99,,17,2,-1123,-10.7,-844,-7.9,-1923,-17.2,-44658610,-26.4,-7763011,-19.7,-674137,-36.1,-197,-16.3
17009,0,10,70,0,2024,2,,138,4738,4723,4806,74628788,8350848,148169,1207,,1,1,1,1,1,1,1,1,,6,4.5,85,1.8,101,2.2,124,2.6,167857,0.2,-683829,-7.6,-14157,-8.7,-24,-1.9
17009,1,10,71,0,2024,2,,7,38,43,41,684447,0,0,1295,,10.12,0.41,0.47,0.44,0.34,0,0,0.78,,0,0,-3,-7.3,-1,-2.3,0,0,24665,3.7,0,0,0,0,87,7.2
17009,2,10,71,0,2024,2,N,1,0,0,0,0,0,0,0,N,1.22,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17009,3,10,71,0,2024,2,N,13,0,0,0,0,0,0,0,N,6.68,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17009,5,10,71,0,2024,2,,117,4067,4055,4179,63193557,8150787,146399,1186,,0.87,1.01,1.01,1.02,1,1,0.99,0.99,,6,5.4,34,0.8,55,1.4,107,2.6,-2017253,-3.1,-644760,-7.3,-13575,-8.5,-57,-4.6
17011,0,10,70,0,2024,2,,787,9964,10180,10296,128285752,28853374,751353,973,,1,1,1,1,1,1,1,1,,8,1,-840,-7.8,-721,-6.6,-653,-6,-6087893,-4.5,-251063,-0.9,-39886,-5,23,2.4
17011,1,10,71,0,2024,2,,29,104,102,106,2152673,0,0,1592,,7.35,0.54,0.52,0.53,0.63,0,0,1.19,,0,0,0,0,-1,-1,3,2.9,194713,9.9,0,0,0,0,134,9.2
17011,3,10,71,0,2024,2,,77,1554,1599,1537,15456655,1320932,23131,761,,6.94,1.62,1.63,1.59,1.36,2.62,5.4,0.84,,0,0,-3,-0.2,18,1.1,26,1.7,519864,3.5,41614,3.3,2033,9.6,20,2.7
17011,5,10,71,0,2024,2,,681,8306,8479,8653,110676424,27532442,728222,1004,,0.89,0.98,0.98,0.98,1.01,0.98,0.98,1.04,,8,1.2,-837,-9.2,-738,-8,-682,-7.3,-6802470,-5.8,-292677,-1.1,-41919,-5.4,25,2.6
17013,0,10,70,0,2024,2,,93,744,774,749,6599957,1876694,40672,672,,1,1,1,1,1,1,1,1,,0,0,-23,-3,9,1.2,-38,-4.8,235576,3.7,59565,3.3,-2425,-5.6,39,6.2
17013,1,10,71,0,2024,2,,8,19,18,18,290089,0,0,1217,,17.15,1.32,1.21,1.24,1.65,0,0,1.31,,0,0,2,11.8,1,5.9,1,5.9,10485,3.7,0,0,0,0,-48,-3.8
17013,3,10,71,0,2024,2,,11,227,236,217,1996594,205683,1749,678,,8.39,3.17,3.16,3.08,3.41,6.28,7.54,1.09,,0,0,-7,-3,5,2.2,-15,-6.5,80390,4.2,-11627,-5.4,-94,-5.1,44,6.9
17013,5,10,71,0,2024,2,,74,498,520,514,4313274,1671011,38923,650,,0.82,0.78,0.79,0.8,0.77,0.91,0.96,0.97,,0,0,-18,-3.5,3,0.6,-24,-4.5,144701,3.5,71192,4.5,-2331,-5.7,38,6.2
17015,0,10,70,0,2024,2,,406,3946,4065,4148,46154539,8399510,216232,876,,1,1,1,1,1,1,1,1,,-3,-0.7,-49,-1.2,-50,-1.2,-59,-1.4,-761267,-1.6,-267028,-3.1,-16762,-7.2,-3,-0.3
17015,1,10,71,0,2024,2,,15,445,444,444,10617651,0,0,1838,,7.37,5.83,5.67,5.55,8.64,0,0,1.52,,0,0,-74,-14.3,-71,-13.8,-62,-12.3,-2214473,-17.3,0,0,0,0,-85,-4.4
17015,3,10,71,0,2024,2,,38,670,663,638,6437595,383212,9214,754,,6.64,1.76,1.69,1.64,1.57,2.61,7.47,0.93,,0,0,7,1.1,-2,-0.3,-2,-0.3,1721030,36.5,25178,7,4056,78.6,201,36.3
17015,5,10,71,0,2024,2,,353,2831,2958,3066,29099293,8016298,207018,758,,0.89,0.84,0.85,0.86,0.74,0.98,0.96,0.87,,-3,-0.8,18,0.6,23,0.8,5,0.2,-267824,-0.9,-292206,-3.5,-20818,-9.1,-11,-1.4
17017,0,10,70,0,2024,2,,267,5146,5203,5147,61196697,10516454,247410,911,,1,1,1,1,1,1,1,1,,-3,-1.1,-300,-5.5,-259,-4.7,-327,-6,-2271819,-3.6,-3025632,-22.3,-63916,-20.5,17,1.9
17017,1,10,71,0,2024,2,,9,55,58,55,907712,0,0,1247,,6.72,0.55,0.58,0.55,0.56,0,0,0.99,,0,0,4,7.8,7,13.7,5,10,74028,8.9,0,0,0,0,-19,-1.5
17017,3,10,71,0,2024,2,,24,781,793,829,7717878,753897,19182,741,,6.37,1.58,1.58,1.71,1.42,4.11,13.6,0.88,,-1,-4,-15,-1.9,-3,-0.4,-16,-1.9,193500,2.6,-28923,-3.7,1954,11.3,28,3.9
17017,5,10,71,0,2024,2,,234,4310,4352,4263,52571107,9762557,228228,939,,0.9,0.98,0.98,0.97,1.01,0.95,0.93,1.04,,-2,-0.8,-289,-6.3,-263,-5.7,-316,-6.9,-2539347,-4.6,-2996709,-23.5,-65870,-22.4,17,1.8
17019,0,10,70,0,2024,2,,4243,95127,95307,94907,1450327923,168774597,4591356,1173,,1,1,1,1,1,1,1,1,,96,2.3,-1008,-1,-1159,-1.2,-2065,-2.1,56836352,4.1,-8575701,-4.8,-421979,-8.4,62,5.6
17019,1,10,71,0,2024,2,,44,1274,1231,1238,26125163,0,0,1611,,2.07,0.69,0.67,0.68,0.68,0,0,1,,0,0,6,0.5,-42,-3.3,-43,-3.4,395234,1.5,0,0,0,0,57,3.7
17019,2,10,71,0,2024,2,N,4,0,0,0,0,0,0,0,N,0.16,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17019,3,10,71,0,2024,2,N,123,0,0,0,0,0,0,0,N,2.06,0,0,0,0,0,0,0,N,-1,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17019,5,10,71,0,2024,2,,4072,67620,67851,67211,962159575,164493579,4537921,1095,,0.98,0.83,0.83,0.83,0.78,1,1,0.94,,97,2.4,-2161,-3.1,-1940,-2.8,-3190,-4.5,17946642,1.9,-8647807,-5,-414887,-8.4,57,5.5
17021,0,10,70,0,2024,2,,726,9392,9538,9604,116192165,19270249,457946,940,,1,1,1,1,1,1,1,1,,7,1,-60,-0.6,50,0.5,-59,-0.6,6037436,5.5,39313,0.2,-23527,-4.9,51,5.7
17021,1,10,71,0,2024,2,,12,72,69,70,1024379,0,0,1120,,3.3,0.4,0.38,0.38,0.33,0,0,0.86,,0,0,3,4.3,-3,-4.2,-1,-1.4,67598,7.1,0,0,0,0,79,7.6
17021,2,10,71,0,2024,2,N,1,0,0,0,0,0,0,0,N,0.23,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17021,3,10,71,0,2024,2,N,50,0,0,0,0,0,0,0,N,4.88,0,0,0,0,0,0,0,N,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17021,5,10,71,0,2024,2,,663,7613,7683,7751,92372153,18891198,452216,925,,0.94,0.95,0.94,0.94,0.93,1,0.99,0.99,,6,0.9,-75,-1,-40,-0.5,-74,-0.9,2245896,2.5,-16536,-0.1,-25107,-5.3,30,3.4
17023,0,10,70,0,2024,2,,341,4339,4412,4425,50772902,10934456,272263,889,,1,1,1,1,1,1,1,1,,21,6.6,-108,-2.4,-48,-1.1,34,0.8,2536504,5.3,32896,0.3,7056,2.7,52,6.2
17023,1,10,71,0,2024,2,,8,53,54,50,637299,0,0,937,,4.68,0.63,0.63,0.59,0.47,0,0,0.77,,0,0,10,23.3,4,8,2,4.2,53876,9.2,0,0,0,0,-18,-1.9
17023,3,10,71,0,2024,2,,24,725,813,823,7979191,337839,7211,780,,4.99,1.74,1.91,1.98,1.77,1.77,4.65,0.95,,-1,-4,-52,-6.7,15,1.9,85,11.5,895614,12.6,-11365,-3.3,1634,29.3,73,10.3
17023,5,10,71,0,2024,2,,309,3561,3545,3552,42156412,10596617,265052,913,,0.93,0.96,0.94,0.94,0.98,0.99,0.98,1.03,,22,7.7,-66,-1.8,-67,-1.9,-53,-1.5,1587014,3.9,44261,0.4,5422,2.1,50,5.8
17025,0,10,70,0,2024,2,,313,4668,4649,4696,59143754,11078014,302796,974,,1,1,1,1,1,1,1,1,,9,3,49,1.1,19,0.4,57,1.2,3618160,6.5,193134,1.8,-4635,-1.5,51,5.5
17025,1,10,71,0,2024,2,,7,39,37,34,528806,0,0,1109,,4.46,0.43,0.41,0.38,0.34,0,0,0.83,,0,0,3,8.3,4,12.1,1,3,58673,12.5,0,0,0,0,45,4.2
17025,3,10,71,0,2024,2,,22,937,944,947,12401129,968951,14759,1012,,4.98,2.09,2.11,2.15,2.37,5.01,8.55,1.12,,0,0,17,1.8,19,2.1,37,4.1,1006410,8.8,60677,6.7,-2446,-14.2,58,6.1
17025,5,10,71,0,2024,2,,284,3692,3668,3715,46213819,10109063,288037,963,,0.93,0.93,0.92,0.92,0.92,0.94,0.96,0.99,,9,3.3,29,0.8,-4,-0.1,19,0.5,2553077,5.8,132457,1.3,-2189,-0.8,50,5.5
17027,0,10,70,0,2024,2,,945,12510,12645,12769,149256246,30511162,776736,908,,1,1,1,1,1,1,1,1,,23,2.5,330,2.7,300,2.4,361,2.9,7915365,5.6,757609,2.5,28239,3.8,25,2.8
17027,1,10,71,0,2024,2,,16,92,93,93,1443865,0,0,1199,,3.38,0.38,0.38,0.38,0.36,0,0,0.96,,0,0,0,0,-3,-3.1,-1,-1.1,1167,0.1,0,0,0,0,18,1.5
17027,2,10,71,0,2024,2,N,2,0,0,0,0,0,0,0,N,0.36,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17027,3,10,71,0,2024,2,N,50,0,0,0,0,0,0,0,N,3.75,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17027,5,10,71,0,2024,2,,877,9686,9820,9932,109986642,29533136,768424,862,,0.95,0.91,0.91,0.91,0.87,0.99,1,0.95,,23,2.7,158,1.7,142,1.5,133,1.4,3725347,3.5,666570,2.3,27465,3.7,17,2
17029,0,10,70,0,2024,2,,1043,23909,24169,23892,302378711,61296329,1367611,970,,1,1,1,1,1,1,1,1,,13,1.3,634,2.7,591,2.5,505,2.2,21121773,7.5,130203,0.2,-16767,-1.2,46,5
17029,1,10,71,0,2024,2,,13,142,140,139,2288962,0,0,1255,,2.49,0.31,0.3,0.3,0.28,0,0,0.94,,0,0,-2,-1.4,-3,-2.1,0,0,-30138,-1.3,0,0,0,0,-1,-0.1
17029,2,10,71,0,2024,2,N,1,0,0,0,0,0,0,0,N,0.16,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17029,3,10,71,0,2024,2,N,33,0,0,0,0,0,0,0,N,2.24,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17029,5,10,71,0,2024,2,,996,19986,20157,20314,245277993,59693198,1353976,936,,0.98,0.98,0.98,0.99,0.95,1,1,0.97,,13,1.3,531,2.7,476,2.4,501,2.5,18477940,8.1,206038,0.3,-15707,-1.1,48,5.4
